19:41:34,CAM-03,North Pit,PPE violation,HIGH,97,False,True
19:41:36,CAM-04,South Pit,PPE violation,HIGH,94,False,False
19:41:38,CAM-05,Conveyor Zone,PPE violation,HIGH,95,False,False
19:41:41,CAM-06,Processing Area,Hazardous activity pattern,CRITICAL,92,True,False
19:41:43,CAM-07,Storage Area,PPE violation,HIGH,89,False,False
19:41:46,CAM-03,North Pit,PPE violation,HIGH,95,False,True
19:41:48,CAM-04,South Pit,PPE violation,HIGH,94,False,False
19:41:50,CAM-05,Conveyor Zone,PPE violation,HIGH,90,False,False
19:41:54,CAM-06,Processing Area,PPE violation,MEDIUM,88,False,False
19:41:58,CAM-07,Storage Area,PPE violation,HIGH,93,False,False
19:42:01,CAM-03,North Pit,PPE violation,HIGH,88,False,False
19:42:03,CAM-04,South Pit,PPE violation,HIGH,97,False,False
19:42:05,CAM-05,Conveyor Zone,PPE violation,HIGH,88,False,False
19:42:06,CAM-06,Processing Area,PPE violation,MEDIUM,94,False,False
19:42:07,CAM-07,Storage Area,PPE violation,HIGH,97,False,False
19:42:07,CAM-03,North Pit,PPE violation,HIGH,97,False,False
19:42:07,CAM-04,South Pit,PPE violation,HIGH,93,False,False
19:42:08,CAM-05,Conveyor Zone,PPE violation,HIGH,92,False,False
19:42:08,CAM-06,Processing Area,PPE violation,MEDIUM,95,False,False
19:42:09,CAM-07,Storage Area,PPE violation,HIGH,88,False,False
19:42:09,CAM-03,North Pit,PPE violation,HIGH,92,False,False
19:42:09,CAM-04,South Pit,PPE violation,HIGH,92,False,False
19:42:10,CAM-05,Conveyor Zone,PPE violation,HIGH,94,False,False
19:42:10,CAM-06,Processing Area,PPE violation,HIGH,94,False,False
19:42:11,CAM-07,Storage Area,PPE violation,HIGH,90,False,False
19:42:11,CAM-03,North Pit,PPE violation,HIGH,96,False,True
19:42:12,CAM-04,South Pit,PPE violation,HIGH,94,False,False
19:42:12,CAM-05,Conveyor Zone,PPE violation,HIGH,97,False,False
19:42:13,CAM-06,Processing Area,PPE violation,HIGH,95,False,False
19:42:13,CAM-07,Storage Area,PPE violation,HIGH,97,False,False
19:42:15,CAM-03,North Pit,PPE violation,HIGH,94,False,True
19:42:17,CAM-04,South Pit,PPE violation,HIGH,91,False,False
19:42:19,CAM-05,Conveyor Zone,PPE violation,HIGH,95,False,False
19:42:21,CAM-06,Processing Area,PPE violation,HIGH,94,False,False
19:42:22,CAM-07,Storage Area,PPE violation,HIGH,94,False,False
19:42:25,CAM-03,North Pit,PPE violation,HIGH,89,False,True
19:42:26,CAM-04,South Pit,PPE violation,HIGH,88,False,False
19:42:26,CAM-05,Conveyor Zone,PPE violation,HIGH,96,False,False
19:42:27,CAM-06,Processing Area,PPE violation,HIGH,93,False,False
19:42:27,CAM-07,Storage Area,PPE violation,HIGH,88,False,False
19:42:27,CAM-03,North Pit,PPE violation,HIGH,94,False,True
19:42:28,CAM-04,South Pit,PPE violation,HIGH,97,False,False
19:42:28,CAM-05,Conveyor Zone,PPE violation,HIGH,88,False,False
19:42:28,CAM-06,Processing Area,PPE violation,HIGH,88,False,False
19:42:29,CAM-07,Storage Area,PPE violation,HIGH,94,False,False
19:42:29,CAM-03,North Pit,PPE violation,HIGH,88,False,True
19:42:30,CAM-04,South Pit,PPE violation,HIGH,96,False,False
19:42:30,CAM-05,Conveyor Zone,PPE violation,HIGH,88,False,False
19:42:30,CAM-06,Processing Area,PPE violation,HIGH,88,False,False
19:42:31,CAM-07,Storage Area,PPE violation,HIGH,90,False,False
19:42:32,CAM-03,North Pit,PPE violation,HIGH,96,False,True
19:42:32,CAM-04,South Pit,PPE violation,HIGH,95,False,False
19:42:33,CAM-05,Conveyor Zone,PPE violation,HIGH,95,False,False
19:42:33,CAM-06,Processing Area,PPE violation,HIGH,89,False,False
19:42:33,CAM-07,Storage Area,PPE violation,HIGH,88,False,False
19:42:34,CAM-03,North Pit,PPE violation,HIGH,95,False,True
19:42:34,CAM-04,South Pit,PPE violation,HIGH,94,False,False
19:42:34,CAM-05,Conveyor Zone,PPE violation,HIGH,92,False,False
19:42:34,CAM-06,Processing Area,PPE violation,MEDIUM,88,False,False
19:42:35,CAM-07,Storage Area,PPE violation,HIGH,95,False,False
19:42:35,CAM-03,North Pit,PPE violation,HIGH,93,False,True
19:42:35,CAM-04,South Pit,PPE violation,HIGH,91,False,False
19:42:36,CAM-05,Conveyor Zone,PPE violation,HIGH,90,False,False
19:42:36,CAM-06,Processing Area,PPE violation,MEDIUM,97,False,False
19:42:37,CAM-07,Storage Area,PPE violation,HIGH,96,False,False
19:42:37,CAM-03,North Pit,PPE violation,HIGH,91,False,False
19:42:37,CAM-04,South Pit,PPE violation,HIGH,93,False,False
19:42:38,CAM-05,Conveyor Zone,PPE violation,HIGH,90,False,False
19:42:38,CAM-06,Processing Area,PPE violation,HIGH,89,False,False
19:42:38,CAM-07,Storage Area,PPE violation,HIGH,90,False,False
19:42:39,CAM-03,North Pit,PPE violation,HIGH,89,False,False
19:42:39,CAM-04,South Pit,PPE violation,HIGH,88,False,False
19:42:40,CAM-05,Conveyor Zone,PPE violation,HIGH,94,False,False
19:42:40,CAM-06,Processing Area,PPE violation,MEDIUM,97,False,False
19:42:41,CAM-07,Storage Area,PPE violation,HIGH,89,False,False
19:42:42,CAM-03,North Pit,PPE violation,HIGH,89,False,False
19:42:43,CAM-04,South Pit,PPE violation,HIGH,94,False,False
19:42:44,CAM-05,Conveyor Zone,PPE violation,HIGH,88,False,False
19:42:44,CAM-06,Processing Area,PPE violation,HIGH,91,False,False
19:42:45,CAM-07,Storage Area,PPE violation,HIGH,90,False,False
19:42:45,CAM-03,North Pit,PPE violation,HIGH,88,False,False
19:42:46,CAM-04,South Pit,PPE violation,HIGH,92,False,False
19:42:46,CAM-05,Conveyor Zone,PPE violation,HIGH,96,False,False
19:42:47,CAM-06,Processing Area,PPE violation,HIGH,93,False,False
19:42:47,CAM-07,Storage Area,PPE violation,HIGH,96,False,False
19:42:47,CAM-03,North Pit,PPE violation,HIGH,96,False,False
19:42:48,CAM-04,South Pit,PPE violation,HIGH,88,False,False
19:42:48,CAM-05,Conveyor Zone,PPE violation,HIGH,90,False,False
19:42:49,CAM-06,Processing Area,PPE violation,HIGH,88,False,False
19:42:49,CAM-07,Storage Area,PPE violation,HIGH,95,False,False
19:42:50,CAM-03,North Pit,PPE violation,HIGH,90,False,False
19:42:51,CAM-04,South Pit,PPE violation,HIGH,93,False,False
19:42:52,CAM-05,Conveyor Zone,PPE violation,HIGH,90,False,False
19:42:52,CAM-06,Processing Area,PPE violation,HIGH,93,False,False
19:42:53,CAM-07,Storage Area,PPE violation,HIGH,96,False,False
19:42:53,CAM-03,North Pit,PPE violation,HIGH,91,False,False
19:42:54,CAM-04,South Pit,PPE violation,HIGH,97,False,False
19:42:54,CAM-05,Conveyor Zone,PPE violation,HIGH,95,False,False
19:42:55,CAM-06,Processing Area,PPE violation,HIGH,97,False,False
19:42:55,CAM-07,Storage Area,PPE violation,HIGH,95,False,False
19:42:56,CAM-03,North Pit,PPE violation,HIGH,93,False,False
19:42:56,CAM-04,South Pit,PPE violation,HIGH,96,False,False
19:42:57,CAM-05,Conveyor Zone,PPE violation,HIGH,90,False,False
19:42:57,CAM-06,Processing Area,PPE violation,HIGH,91,False,False
19:42:58,CAM-07,Storage Area,PPE violation,HIGH,93,False,False
19:42:59,CAM-03,North Pit,PPE violation,HIGH,96,False,False
19:43:00,CAM-04,South Pit,PPE violation,HIGH,94,False,False
19:43:00,CAM-05,Conveyor Zone,PPE violation,HIGH,92,False,False
19:43:01,CAM-06,Processing Area,PPE violation,HIGH,88,False,False
19:43:02,CAM-07,Storage Area,PPE violation,HIGH,94,False,False
19:43:02,CAM-03,North Pit,PPE violation,HIGH,94,False,False
19:43:02,CAM-04,South Pit,PPE violation,HIGH,89,False,False
19:43:03,CAM-05,Conveyor Zone,PPE violation,HIGH,96,False,False
19:43:03,CAM-06,Processing Area,PPE violation,HIGH,93,False,False
19:43:04,CAM-07,Storage Area,PPE violation,HIGH,93,False,False
19:43:04,CAM-03,North Pit,PPE violation,HIGH,91,False,False
19:43:04,CAM-04,South Pit,PPE violation,HIGH,89,False,False
19:43:05,CAM-05,Conveyor Zone,PPE violation,HIGH,96,False,False
19:43:05,CAM-06,Processing Area,PPE violation,HIGH,96,False,False
19:43:06,CAM-07,Storage Area,PPE violation,HIGH,90,False,False
19:43:06,CAM-03,North Pit,PPE violation,HIGH,95,False,False
19:43:07,CAM-04,South Pit,PPE violation,HIGH,94,False,False
19:43:07,CAM-05,Conveyor Zone,PPE violation,HIGH,96,False,False
19:43:07,CAM-06,Processing Area,PPE violation,HIGH,89,False,False
19:43:08,CAM-07,Storage Area,PPE violation,HIGH,93,False,False
19:43:08,CAM-03,North Pit,PPE violation,HIGH,93,False,False
19:43:09,CAM-04,South Pit,PPE violation,HIGH,93,False,False
19:43:09,CAM-05,Conveyor Zone,PPE violation,HIGH,92,False,False
19:43:10,CAM-06,Processing Area,PPE violation,HIGH,93,False,False
19:43:11,CAM-07,Storage Area,PPE violation,HIGH,96,False,False
19:43:12,CAM-03,North Pit,PPE violation,HIGH,91,False,False
19:43:13,CAM-04,South Pit,PPE violation,HIGH,96,False,False
19:43:13,CAM-05,Conveyor Zone,PPE violation,HIGH,97,False,False
19:43:14,CAM-06,Processing Area,PPE violation,HIGH,88,False,False
19:43:15,CAM-07,Storage Area,PPE violation,HIGH,96,False,False
19:43:16,CAM-03,North Pit,PPE violation,HIGH,90,False,False
19:43:17,CAM-04,South Pit,PPE violation,HIGH,96,False,False
19:43:18,CAM-05,Conveyor Zone,PPE violation,HIGH,95,False,False
19:43:19,CAM-06,Processing Area,PPE violation,HIGH,94,False,False
19:43:19,CAM-07,Storage Area,PPE violation,HIGH,92,False,False
19:43:20,CAM-03,North Pit,PPE violation,HIGH,89,False,False
19:43:21,CAM-04,South Pit,PPE violation,HIGH,92,False,False
19:43:22,CAM-05,Conveyor Zone,PPE violation,HIGH,94,False,False
19:43:23,CAM-06,Processing Area,PPE violation,HIGH,96,False,False
19:43:24,CAM-07,Storage Area,PPE violation,HIGH,89,False,False
19:43:24,CAM-03,North Pit,PPE violation,HIGH,92,False,False
19:43:24,CAM-04,South Pit,PPE violation,HIGH,97,False,False
19:43:25,CAM-05,Conveyor Zone,PPE violation,HIGH,91,False,False
19:43:25,CAM-06,Processing Area,PPE violation,HIGH,97,False,False
19:43:26,CAM-07,Storage Area,PPE violation,HIGH,97,False,False
19:43:26,CAM-03,North Pit,PPE violation,HIGH,93,False,False
19:43:27,CAM-04,South Pit,PPE violation,HIGH,97,False,False
19:43:27,CAM-05,Conveyor Zone,PPE violation,HIGH,94,False,False
19:43:27,CAM-06,Processing Area,PPE violation,HIGH,95,False,False
19:43:28,CAM-07,Storage Area,PPE violation,HIGH,97,False,False
19:43:28,CAM-03,North Pit,PPE violation,HIGH,92,False,False
19:43:29,CAM-04,South Pit,PPE violation,HIGH,92,False,False
19:43:29,CAM-05,Conveyor Zone,PPE violation,HIGH,92,False,False
19:43:30,CAM-06,Processing Area,PPE violation,HIGH,91,False,False
19:43:30,CAM-07,Storage Area,PPE violation,HIGH,95,False,False
19:43:30,CAM-03,North Pit,PPE violation,HIGH,96,False,False
19:43:31,CAM-04,South Pit,PPE violation,HIGH,90,False,False
19:43:31,CAM-05,Conveyor Zone,PPE violation,HIGH,94,False,False
19:43:32,CAM-06,Processing Area,PPE violation,HIGH,95,False,False
19:43:32,CAM-07,Storage Area,PPE violation,HIGH,90,False,False
19:43:33,CAM-03,North Pit,PPE violation,HIGH,91,False,False
19:43:33,CAM-04,South Pit,PPE violation,HIGH,89,False,False
19:43:34,CAM-05,Conveyor Zone,PPE violation,HIGH,95,False,False
19:43:34,CAM-06,Processing Area,PPE violation,HIGH,90,False,False
19:43:34,CAM-07,Storage Area,PPE violation,HIGH,97,False,False
19:43:35,CAM-03,North Pit,PPE violation,HIGH,96,False,False
19:43:35,CAM-04,South Pit,PPE violation,HIGH,94,False,False
19:43:35,CAM-05,Conveyor Zone,PPE violation,HIGH,97,False,False
19:43:36,CAM-06,Processing Area,PPE violation,HIGH,96,False,False
19:43:36,CAM-07,Storage Area,PPE violation,HIGH,97,False,False
19:43:37,CAM-03,North Pit,PPE violation,HIGH,94,False,False
19:43:37,CAM-04,South Pit,PPE violation,HIGH,93,False,False
19:43:38,CAM-05,Conveyor Zone,PPE violation,HIGH,93,False,False
19:43:38,CAM-06,Processing Area,PPE violation,HIGH,95,False,False
19:43:39,CAM-07,Storage Area,PPE violation,HIGH,93,False,False
19:44:11,CAM-03,North Pit,PPE violation,HIGH,95,False,False
19:44:12,CAM-04,South Pit,PPE violation,HIGH,96,False,False
19:44:12,CAM-05,Conveyor Zone,PPE violation,HIGH,92,False,False
19:44:12,CAM-06,Processing Area,PPE violation,HIGH,95,False,False
19:44:13,CAM-07,Storage Area,PPE violation,HIGH,94,False,False
19:45:12,CAM-03,North Pit,PPE violation,HIGH,89,False,False
19:45:12,CAM-04,South Pit,PPE violation,HIGH,90,False,False
19:45:13,CAM-05,Conveyor Zone,PPE violation,HIGH,91,False,False
19:45:13,CAM-06,Processing Area,PPE violation,HIGH,88,False,False
19:45:13,CAM-07,Storage Area,PPE violation,HIGH,94,False,False
19:46:11,CAM-03,North Pit,PPE violation,HIGH,97,False,False
19:46:12,CAM-04,South Pit,PPE violation,HIGH,95,False,False
19:46:12,CAM-05,Conveyor Zone,PPE violation,HIGH,94,False,False
19:46:12,CAM-06,Processing Area,PPE violation,HIGH,94,False,False
19:46:13,CAM-07,Storage Area,PPE violation,HIGH,96,False,False
19:47:11,CAM-03,North Pit,PPE violation,HIGH,93,False,False
19:47:12,CAM-04,South Pit,PPE violation,HIGH,94,False,False
19:47:12,CAM-05,Conveyor Zone,PPE violation,HIGH,91,False,False
19:47:12,CAM-06,Processing Area,PPE violation,HIGH,94,False,False
19:47:13,CAM-07,Storage Area,PPE violation,HIGH,89,False,False
19:48:12,CAM-03,North Pit,PPE violation,HIGH,93,False,False
19:48:12,CAM-04,South Pit,PPE violation,HIGH,92,False,False
19:48:12,CAM-05,Conveyor Zone,PPE violation,HIGH,88,False,False
19:48:13,CAM-06,Processing Area,PPE violation,HIGH,88,False,False
19:48:13,CAM-07,Storage Area,PPE violation,HIGH,96,False,False
19:49:12,CAM-03,North Pit,PPE violation,HIGH,97,False,False
19:49:12,CAM-04,South Pit,PPE violation,HIGH,91,False,False
19:49:12,CAM-05,Conveyor Zone,PPE violation,HIGH,88,False,False
19:49:13,CAM-06,Processing Area,PPE violation,HIGH,88,False,False
19:49:13,CAM-07,Storage Area,PPE violation,HIGH,96,False,False
19:50:11,CAM-03,North Pit,PPE violation,HIGH,92,False,False
19:50:12,CAM-04,South Pit,PPE violation,HIGH,96,False,False
19:50:12,CAM-05,Conveyor Zone,PPE violation,HIGH,97,False,False
19:50:12,CAM-06,Processing Area,PPE violation,HIGH,93,False,False
19:50:13,CAM-07,Storage Area,PPE violation,HIGH,88,False,False
19:51:11,CAM-03,North Pit,PPE violation,HIGH,88,False,False
19:51:12,CAM-04,South Pit,PPE violation,HIGH,94,False,False
19:51:12,CAM-05,Conveyor Zone,PPE violation,HIGH,88,False,False
19:51:12,CAM-06,Processing Area,PPE violation,HIGH,97,False,False
19:51:13,CAM-07,Storage Area,PPE violation,HIGH,93,False,False
19:52:11,CAM-03,North Pit,PPE violation,HIGH,92,False,False
19:52:12,CAM-04,South Pit,PPE violation,HIGH,90,False,False
19:52:12,CAM-05,Conveyor Zone,PPE violation,HIGH,90,False,False
19:52:12,CAM-06,Processing Area,PPE violation,HIGH,92,False,False
19:52:13,CAM-07,Storage Area,PPE violation,HIGH,88,False,False
19:53:11,CAM-03,North Pit,PPE violation,HIGH,89,False,False
19:53:12,CAM-04,South Pit,PPE violation,HIGH,97,False,False
19:53:12,CAM-05,Conveyor Zone,PPE violation,HIGH,88,False,False
19:53:12,CAM-06,Processing Area,PPE violation,HIGH,90,False,False
19:53:13,CAM-07,Storage Area,PPE violation,HIGH,92,False,False
19:54:11,CAM-03,North Pit,PPE violation,HIGH,89,False,False
19:54:12,CAM-04,South Pit,PPE violation,HIGH,90,False,False
19:54:12,CAM-05,Conveyor Zone,PPE violation,HIGH,93,False,False
19:54:12,CAM-06,Processing Area,PPE violation,HIGH,90,False,False
19:54:13,CAM-07,Storage Area,PPE violation,HIGH,92,False,False
19:55:11,CAM-03,North Pit,PPE violation,HIGH,90,False,False
19:55:12,CAM-04,South Pit,PPE violation,HIGH,94,False,False
19:55:12,CAM-05,Conveyor Zone,PPE violation,HIGH,97,False,False
19:55:12,CAM-06,Processing Area,PPE violation,HIGH,93,False,False
19:55:12,CAM-07,Storage Area,PPE violation,HIGH,94,False,False
19:56:11,CAM-03,North Pit,PPE violation,HIGH,89,False,False
19:56:12,CAM-04,South Pit,PPE violation,HIGH,95,False,False
19:56:12,CAM-05,Conveyor Zone,PPE violation,HIGH,89,False,False
19:56:12,CAM-06,Processing Area,PPE violation,HIGH,97,False,False
19:56:13,CAM-07,Storage Area,PPE violation,HIGH,91,False,False
19:57:11,CAM-03,North Pit,PPE violation,HIGH,96,False,False
19:57:12,CAM-04,South Pit,PPE violation,HIGH,91,False,False
19:57:12,CAM-05,Conveyor Zone,PPE violation,HIGH,88,False,False
19:57:12,CAM-06,Processing Area,PPE violation,HIGH,97,False,False
19:57:12,CAM-07,Storage Area,PPE violation,HIGH,97,False,False
19:58:11,CAM-03,North Pit,PPE violation,HIGH,97,False,False
19:58:12,CAM-04,South Pit,PPE violation,HIGH,88,False,False
19:58:12,CAM-05,Conveyor Zone,PPE violation,HIGH,91,False,False
19:58:12,CAM-06,Processing Area,PPE violation,HIGH,97,False,False
19:58:13,CAM-07,Storage Area,PPE violation,HIGH,91,False,False
19:59:11,CAM-03,North Pit,PPE violation,HIGH,93,False,False
19:59:12,CAM-04,South Pit,PPE violation,HIGH,91,False,False
19:59:12,CAM-05,Conveyor Zone,PPE violation,HIGH,88,False,False
19:59:12,CAM-06,Processing Area,PPE violation,HIGH,89,False,False
19:59:13,CAM-07,Storage Area,PPE violation,HIGH,93,False,False
20:00:06,CAM-03,North Pit,PPE violation,HIGH,94,False,False
20:00:08,CAM-04,South Pit,PPE violation,HIGH,90,False,False
20:00:10,CAM-05,Conveyor Zone,PPE violation,HIGH,97,False,False
20:00:12,CAM-06,Processing Area,PPE violation,HIGH,92,False,False
20:00:13,CAM-07,Storage Area,PPE violation,HIGH,93,False,False
20:00:14,CAM-03,North Pit,PPE violation,HIGH,92,False,False
20:00:15,CAM-04,South Pit,PPE violation,HIGH,88,False,False
20:00:15,CAM-05,Conveyor Zone,PPE violation,HIGH,92,False,False
20:00:15,CAM-06,Processing Area,PPE violation,HIGH,94,False,False
20:00:16,CAM-07,Storage Area,PPE violation,HIGH,97,False,False
20:00:16,CAM-03,North Pit,PPE violation,HIGH,91,False,False
20:00:16,CAM-04,South Pit,PPE violation,HIGH,94,False,False
20:00:17,CAM-05,Conveyor Zone,PPE violation,HIGH,89,False,False
20:00:17,CAM-06,Processing Area,PPE violation,HIGH,95,False,False
20:00:18,CAM-07,Storage Area,PPE violation,HIGH,92,False,False
20:00:42,CAM-03,North Pit,PPE violation,HIGH,89,False,False
20:00:43,CAM-04,South Pit,PPE violation,HIGH,89,False,False
20:00:43,CAM-05,Conveyor Zone,PPE violation,HIGH,96,False,False
20:00:44,CAM-06,Processing Area,PPE violation,HIGH,88,False,False
20:00:44,CAM-07,Storage Area,PPE violation,HIGH,96,False,False
20:00:47,CAM-03,North Pit,PPE violation,HIGH,94,False,False
20:00:50,CAM-04,South Pit,PPE violation,HIGH,91,False,False
20:00:51,CAM-05,Conveyor Zone,PPE violation,HIGH,90,False,False
20:00:52,CAM-06,Processing Area,PPE violation,HIGH,92,False,False
20:00:53,CAM-07,Storage Area,PPE violation,HIGH,95,False,False
20:00:53,CAM-03,North Pit,PPE violation,HIGH,95,False,False
20:00:54,CAM-04,South Pit,PPE violation,HIGH,92,False,False
20:00:55,CAM-05,Conveyor Zone,PPE violation,HIGH,97,False,False
20:00:55,CAM-06,Processing Area,PPE violation,HIGH,96,False,False
20:00:56,CAM-07,Storage Area,PPE violation,HIGH,96,False,False
20:01:06,CAM-03,North Pit,Routine movement,INFO,94,True,False
20:01:07,CAM-04,South Pit,PPE violation,HIGH,96,False,False
20:01:09,CAM-05,Conveyor Zone,PPE violation,HIGH,88,False,False
20:01:11,CAM-06,Processing Area,PPE violation,HIGH,96,False,False
20:01:13,CAM-07,Storage Area,PPE violation,HIGH,97,False,False
20:01:14,CAM-03,North Pit,Routine movement,INFO,97,True,False
20:01:15,CAM-04,South Pit,PPE violation,HIGH,89,False,False
20:01:15,CAM-05,Conveyor Zone,PPE violation,HIGH,97,False,False
20:01:16,CAM-06,Processing Area,PPE violation,HIGH,96,False,False
20:01:16,CAM-07,Storage Area,PPE violation,HIGH,95,False,False
20:01:17,CAM-03,North Pit,Routine movement,INFO,91,True,False
20:01:17,CAM-04,South Pit,PPE violation,HIGH,94,False,False
20:01:18,CAM-05,Conveyor Zone,PPE violation,HIGH,95,False,False
20:01:19,CAM-06,Processing Area,PPE violation,HIGH,88,False,False
20:01:19,CAM-07,Storage Area,PPE violation,HIGH,91,False,False
20:01:46,CAM-03,North Pit,Routine movement,INFO,96,True,False
20:01:49,CAM-04,South Pit,PPE violation,HIGH,93,False,False
20:01:50,CAM-05,Conveyor Zone,Routine movement,INFO,94,True,False
20:01:52,CAM-06,Processing Area,Routine movement,INFO,88,True,False
20:01:54,CAM-07,Storage Area,PPE violation,MEDIUM,88,False,False
20:01:56,CAM-03,North Pit,Routine movement,INFO,94,True,False
20:01:58,CAM-04,South Pit,PPE violation,HIGH,90,False,False
20:02:00,CAM-05,Conveyor Zone,Routine movement,INFO,91,True,False
20:02:02,CAM-06,Processing Area,Routine movement,INFO,97,True,False
20:02:05,CAM-07,Storage Area,PPE violation,MEDIUM,90,False,False
20:02:07,CAM-03,North Pit,Routine movement,INFO,88,True,False
20:02:09,CAM-04,South Pit,PPE violation,HIGH,91,False,False
20:02:12,CAM-05,Conveyor Zone,Routine movement,INFO,90,True,False
20:02:15,CAM-06,Processing Area,Routine movement,INFO,90,True,False
20:02:17,CAM-07,Storage Area,PPE violation,MEDIUM,92,False,False
20:02:19,CAM-03,North Pit,Routine movement,INFO,97,True,False
20:02:22,CAM-04,South Pit,PPE violation,HIGH,93,False,False
20:02:23,CAM-05,Conveyor Zone,Routine movement,INFO,91,True,False
20:02:24,CAM-06,Processing Area,Routine movement,INFO,97,True,False
20:02:24,CAM-07,Storage Area,Routine movement,INFO,95,True,False
20:02:25,CAM-03,North Pit,Routine movement,INFO,93,True,False
20:02:26,CAM-04,South Pit,PPE violation,HIGH,90,False,False
20:02:26,CAM-05,Conveyor Zone,Routine movement,INFO,97,True,False
20:02:26,CAM-06,Processing Area,PPE violation,MEDIUM,95,False,False
20:02:27,CAM-07,Storage Area,PPE violation,MEDIUM,92,False,False
20:02:28,CAM-03,North Pit,PPE violation,MEDIUM,89,False,False
20:02:30,CAM-04,South Pit,PPE violation,HIGH,96,False,False
20:02:31,CAM-05,Conveyor Zone,Routine movement,INFO,96,True,False
20:02:32,CAM-06,Processing Area,Routine movement,INFO,90,True,False
20:02:33,CAM-07,Storage Area,PPE violation,MEDIUM,94,False,False
20:02:37,CAM-03,North Pit,PPE violation,MEDIUM,92,False,False
20:02:40,CAM-04,South Pit,PPE violation,HIGH,97,False,False
20:02:43,CAM-05,Conveyor Zone,Routine movement,INFO,92,True,False
20:02:45,CAM-06,Processing Area,Routine movement,INFO,95,True,False
20:02:48,CAM-07,Storage Area,Routine movement,INFO,90,True,False
20:02:50,CAM-03,North Pit,PPE violation,MEDIUM,92,False,False
20:02:52,CAM-04,South Pit,PPE violation,HIGH,94,False,False
20:02:54,CAM-05,Conveyor Zone,Routine movement,INFO,95,True,False
20:02:56,CAM-06,Processing Area,Routine movement,INFO,93,True,False
20:02:59,CAM-07,Storage Area,Routine movement,INFO,90,True,False
20:03:01,CAM-03,North Pit,PPE violation,MEDIUM,93,False,False
20:03:03,CAM-04,South Pit,PPE violation,HIGH,95,False,False
20:03:05,CAM-05,Conveyor Zone,PPE violation,MEDIUM,88,False,False
20:03:07,CAM-06,Processing Area,PPE violation,MEDIUM,90,False,False
20:03:09,CAM-07,Storage Area,Routine movement,INFO,92,True,False
20:03:12,CAM-03,North Pit,Hazardous activity pattern,HIGH,90,True,False
20:03:14,CAM-04,South Pit,PPE violation,HIGH,90,False,False
20:03:16,CAM-05,Conveyor Zone,PPE violation,MEDIUM,91,False,False
20:03:18,CAM-06,Processing Area,PPE violation,MEDIUM,91,False,False
20:03:20,CAM-07,Storage Area,PPE violation,MEDIUM,90,False,False
20:03:23,CAM-03,North Pit,Hazardous activity pattern,HIGH,97,True,False
20:03:25,CAM-04,South Pit,PPE violation,HIGH,91,False,False
20:03:27,CAM-05,Conveyor Zone,PPE violation,MEDIUM,97,False,False
20:03:29,CAM-06,Processing Area,PPE violation,MEDIUM,97,False,False
20:03:31,CAM-07,Storage Area,PPE violation,MEDIUM,96,False,False
20:03:33,CAM-03,North Pit,Hazardous activity pattern,HIGH,95,True,False
20:03:35,CAM-04,South Pit,PPE violation,HIGH,93,False,False
20:03:38,CAM-05,Conveyor Zone,PPE violation,MEDIUM,89,False,False
20:03:40,CAM-06,Processing Area,PPE violation,MEDIUM,89,False,False
20:03:42,CAM-07,Storage Area,PPE violation,MEDIUM,88,False,False
20:03:44,CAM-03,North Pit,Routine movement,INFO,96,True,False
20:03:46,CAM-04,South Pit,PPE violation,HIGH,95,False,False
20:03:48,CAM-05,Conveyor Zone,PPE violation,MEDIUM,95,False,False
20:03:51,CAM-06,Processing Area,PPE violation,MEDIUM,97,False,False
20:03:53,CAM-07,Storage Area,PPE violation,MEDIUM,97,False,False
20:03:55,CAM-03,North Pit,Hazardous activity pattern,CRITICAL,97,True,False
20:03:58,CAM-04,South Pit,PPE violation,HIGH,88,False,False
20:04:00,CAM-05,Conveyor Zone,PPE violation,MEDIUM,89,False,False
20:04:02,CAM-06,Processing Area,PPE violation,MEDIUM,92,False,False
20:04:04,CAM-07,Storage Area,PPE violation,HIGH,96,False,True
20:04:07,CAM-03,North Pit,PPE violation,MEDIUM,93,False,False
20:04:08,CAM-04,South Pit,PPE violation,HIGH,91,False,False
20:04:10,CAM-05,Conveyor Zone,PPE violation,MEDIUM,91,False,False
20:04:12,CAM-06,Processing Area,PPE violation,MEDIUM,88,False,False
20:04:14,CAM-07,Storage Area,PPE violation,HIGH,94,False,True
20:04:16,CAM-03,North Pit,PPE violation,MEDIUM,88,False,False
20:04:18,CAM-04,South Pit,PPE violation,HIGH,95,False,False
20:04:20,CAM-05,Conveyor Zone,PPE violation,MEDIUM,90,False,False
20:04:22,CAM-06,Processing Area,PPE violation,MEDIUM,90,False,False
20:04:24,CAM-07,Storage Area,PPE violation,HIGH,93,False,True
20:04:26,CAM-03,North Pit,Hazardous activity pattern,CRITICAL,96,True,False
20:04:28,CAM-04,South Pit,PPE violation,HIGH,88,False,False
20:04:30,CAM-05,Conveyor Zone,PPE violation,MEDIUM,97,False,False
20:04:33,CAM-06,Processing Area,PPE violation,MEDIUM,89,False,False
20:04:35,CAM-07,Storage Area,PPE violation,HIGH,93,False,True
20:04:37,CAM-03,North Pit,Hazardous activity pattern,CRITICAL,97,True,False
20:04:39,CAM-04,South Pit,PPE violation,HIGH,93,False,False
20:04:41,CAM-05,Conveyor Zone,PPE violation,MEDIUM,88,False,False
20:04:44,CAM-06,Processing Area,PPE violation,MEDIUM,92,False,False
